question_column,canonical_text,topic,confidence,needs_review,reason,stage
2086,nan,D 交往、婚姻與配偶資訊,0.45,True,題目為追問「若有，請問三月有嗎」，僅表時間詢問某事是否在三月發生。三個候選主題中，最常以此類追問出現的是工作情境（例如是否有上班/工作/收入），因此判定為C。,"second(A 基本資料,B 教育,C 工作)"
2087,nan,D 交往、婚姻與配偶資訊,0.6,True,題目為條件追問「若有，請問四月有嗎」，以月份為參照的追問常見於工作/就業（例如詢問某行為或工作是否在特定月份發生），較不可能是一般基本人口資料或教育欄位，故判定,"second(A 基本資料,B 教育,C 工作)"
2088,nan,D 交往、婚姻與配偶資訊,0.3,True,題目僅為「若有，請問五月有嗎」，缺乏上下文說明是哪一類事件或對象（工作、教育或基本資料皆可能）。此句通常為追問某事件是否發生在特定月份，可能出現在工作情境（如某,"second(A 基本資料,B 教育,C 工作)"
2089,nan,D 交往、婚姻與配偶資訊,0.05,True,題目僅為片語「若有，請問六月有嗎」，缺乏上下文，無法判定詢問對象（出生月、活動月份、上班/休假月份或其他）。因此無法可靠地歸類為教育或工作等具體領域；以基本資料,"second(A 基本資料,B 教育,C 工作)"
2090,nan,D 交往、婚姻與配偶資訊,0.45,True,題目僅為追問「若有，請問七月有嗎」，語意指向某項具體月份發生的活動或狀態（例如七月是否有發生/有工作、出勤、工作相關事件），在候選項目中較偏向工作領域。內容過於,"second(A 基本資料,B 教育,C 工作)"
2091,nan,D 交往、婚姻與配偶資訊,0.55,True,題目僅為「若有，請問八月有嗎」，內容極為簡短且不含人口或學歷資訊。此類詢問通常是在追問某項活動/狀態是否發生於特定月份（如工作出勤、排班或工作相關活動），較不太,"second(A 基本資料,B 教育,C 工作)"
2092,nan,D 交往、婚姻與配偶資訊,0.55,True,題目為追問性質「若有，請問九月有嗎」，語意像是在詢問某項活動或狀態於特定月份是否發生，較符合工作/就業或工作出勤類的追問（例如是否在九月有工作/出勤），故判為C,"second(A 基本資料,B 教育,C 工作)"
2093,nan,D 交往、婚姻與配偶資訊,0.25,True,題目內容為 'nan'，僅有一個版本片段『若有，請問十月有嗎』，缺乏上下文無法判定屬於教育或工作相關追問。因資訊不足，保守選擇歸為交往、婚姻與配偶資訊並標註需複查。,"second(A 基本資料,B 教育,C 工作)"
2094,nan,D 交往、婚姻與配偶資訊,0.3,True,題目僅為「若有，請問十一月有嗎」，缺乏上下文（不知道詢問對象是出生月份、活動發生月份、工作排班、學期等），無法明確歸類為教育或工作；故暫選一般交往、婚姻與配偶資訊類但需複審,"second(A 基本資料,B 教育,C 工作)"
2095,nan,D 交往、婚姻與配偶資訊,0.62,True,題目僅有「若有，請問十二月有嗎」，語意模糊，但最常見情境是追問某項在不同月份是否發生（如出勤、加班、請假或工作相關事件）。在候選的三類中，此類按月出現的追問較常,"second(A 基本資料,B 教育,C 工作)"
2096,nan,S 態度量表,0.88,False,態度量表,first
2097,nan,S 態度量表,0.87,False,態度量表/健康風險知覺,first
2098,nan,S 態度量表,0.9,False,態度量表,first
2099,nan,S 態度量表,0.85,False,態度量表,first
2100,nan,S 態度量表,0.9,False,態度量表,first
2101,nan,S 態度量表,0.92,False,態度/二手煙,first
2102,nan,F 居住,0.9,False,同住家人,first
2103,nan,S 態度量表,0.8,False,態度/戒菸,first
2104,nan,A 基本資料,0.7,False,題目詢問的是朋友是否有抽煙習慣，不屬於教育或工作範疇。三個候選中最接近的是「基本資料/背景」（A），因此選A。,"second(A 基本資料,B 教育,C 工作)"
2105,nan,S 態度量表,0.85,False,戒菸態度,first
2106,nan,F 居住,0.85,False,居家抽煙/同住者,first
2107,nan,A 基本資料,0.9,False,健康/被動吸菸,first
2108,nan,S 態度量表,0.92,False,態度量表/禁菸,first
2109,nan,S 態度量表,0.92,False,態度量表,first
2110,nan,S 態度量表,0.92,False,政策態度,first
2111,nan,S 態度量表,0.95,False,結婚/態度量表,first
2112,nan,S 態度量表,0.9,False,態度量表/人際關係,first
2113,nan,S 態度量表,0.9,False,工作/態度,first
2114,nan,S 態度量表,0.9,False,態度量表,first
2115,nan,S 態度量表,0.92,False,態度量表,first
2116,nan,A 基本資料,0.76,False,健康/體重,first
2117,nan,A 基本資料,0.8,False,體重控制/健康行為,first
2118,nan,A 基本資料,0.75,False,健康/用藥,first
2119,nan,A 基本資料,0.82,False,健康,first
2120,nan,A 基本資料,0.85,False,健康/醫療,first
2121,nan,A 基本資料,0.78,False,健康/參與課程,first
2122,nan,A 基本資料,0.75,False,健康,first
2123,nan,A 基本資料,0.9,False,題目詢問受訪者目前採取何種方式控制體重，屬個人健康/生活行為的基本背景資料（非教育或工作相關），因此最接近「A 基本資料」。,"second(A 基本資料,B 教育,C 工作)"
2124,nan,F 居住,0.88,False,居住/附近設施,first
2125,nan,F 居住,0.92,False,居住/附近設施,first
2126,nan,F 居住,0.92,False,居住/附近設施,first
2127,nan,A 基本資料,0.88,False,健康檢查,first
2128,nan,H 父母,0.94,False,父親是否健在,first
2129,nan,H 父母,0.95,False,父母,first
2130,nan,H 父母,0.9,False,父母,first
2131,nan,H 父母,0.92,False,父母,first
2132,nan,S 態度量表,0.8,False,鄰居熟悉度,first
2133,nan,H 父母,0.92,False,父母,first
2134,nan,A 基本資料,0.85,False,親戚,first
2135,nan,J 兄弟姊妹,0.95,False,兄弟姊妹,first
2136,nan,J 兄弟姊妹,0.93,False,兄弟姊妹數,first
2137,nan,H 父母,0.9,False,父母,first
2138,nan,K 家庭決策與支出,0.9,False,分配,first
2139,nan,H 父母,0.92,False,父母/財產分配,first
2140,nan,G 子女,0.88,False,子女/財產,first
2141,nan,J 兄弟姊妹,0.95,False,兄弟姊妹,first
2142,nan,F 居住,0.85,False,住處距離/父母,first
2143,nan,H 父母,0.92,False,父母/見面,first
2144,nan,H 父母,0.87,False,父母/財產,first
2145,nan,F 居住,0.88,False,同住,first
2146,nan,F 居住,0.9,False,同住/配偶/母親,first
2147,nan,G 子女,0.9,False,子女/同住,first
2148,nan,J 兄弟姊妹,0.95,False,手足/同住,first
2149,nan,J 兄弟姊妹,0.95,False,兄弟姊妹同住,first
2150,nan,J 兄弟姊妹,0.9,False,兄弟姊妹同住,first
2151,nan,J 兄弟姊妹,0.9,False,兄弟同住/同住人數,first
2152,nan,F 居住,0.9,False,同住,first
2153,nan,F 居住,0.92,False,同住,first
2154,nan,F 居住,0.92,False,同住,first
2155,nan,F 居住,0.9,False,同住,first
2156,nan,F 居住,0.87,False,同住人,first
2157,nan,F 居住,0.92,False,同住,first
2158,nan,F 居住,0.95,False,同住成員,first
2159,nan,F 居住,0.92,False,同住成員,first
2160,nan,F 居住,0.92,False,同住人數/非親屬,first
2161,nan,A 基本資料,0.95,False,年齡,first
2162,nan,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
2163,nan,D 交往、婚姻與配偶資訊,0.92,False,結婚,first
2164,nan,D 交往、婚姻與配偶資訊,0.92,False,結婚,first
2165,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚,first
2166,nan,D 交往、婚姻與配偶資訊,0.85,False,結婚,first
2167,nan,D 交往、婚姻與配偶資訊,0.9,False,結婚,first
2168,nan,D 交往、婚姻與配偶資訊,0.91,False,結婚年齡,first
2169,nan,D 交往、婚姻與配偶資訊,0.88,False,結婚,first
2170,nan,D 交往、婚姻與配偶資訊,0.85,False,結婚/開始年齡,first
2171,nan,D 交往、婚姻與配偶資訊,0.85,False,結婚,first
2172,nan,D 交往、婚姻與配偶資訊,0.86,False,結婚年齡,first
2173,nan,D 交往、婚姻與配偶資訊,0.8,False,結婚,first
2174,nan,D 交往、婚姻與配偶資訊,0.9,False,分居,first
2175,nan,D 交往、婚姻與配偶資訊,0.9,False,分居/結束年齡,first
2176,nan,D 交往、婚姻與配偶資訊,0.92,False,分居/婚姻,first
2177,nan,D 交往、婚姻與配偶資訊,0.9,False,婚姻/分居,first
2178,nan,D 交往、婚姻與配偶資訊,0.8,False,分居/結婚史,first
2179,nan,D 交往、婚姻與配偶資訊,0.88,False,分居/婚姻,first
2180,nan,D 交往、婚姻與配偶資訊,0.8,False,分居-開始年齡,first
2181,nan,D 交往、婚姻與配偶資訊,0.88,False,分居/結束年齡,first
2182,nan,D 交往、婚姻與配偶資訊,0.8,False,婚姻/分居開始年齡,first
2183,nan,D 交往、婚姻與配偶資訊,0.9,False,分居,first
2184,nan,D 交往、婚姻與配偶資訊,0.82,False,分居/開始年齡,first
2185,nan,D 交往、婚姻與配偶資訊,0.9,False,分居結束年齡/婚姻,first
2186,nan,D 交往、婚姻與配偶資訊,0.88,False,離婚/年齡,first
2187,nan,D 交往、婚姻與配偶資訊,0.92,False,離婚/結束年齡,first
2188,nan,D 交往、婚姻與配偶資訊,0.88,False,離婚,first
2189,nan,D 交往、婚姻與配偶資訊,0.9,False,離婚/結束年齡,first
2190,nan,D 交往、婚姻與配偶資訊,0.85,False,離婚/結婚/開始年齡,first
2191,nan,D 交往、婚姻與配偶資訊,0.85,False,離婚/結束年齡,first
2192,nan,D 交往、婚姻與配偶資訊,0.85,False,離婚/開始年齡,first
2193,nan,D 交往、婚姻與配偶資訊,0.85,False,離婚年齡,first
2194,nan,D 交往、婚姻與配偶資訊,0.85,False,離婚/開始年齡,first
2195,nan,D 交往、婚姻與配偶資訊,0.88,False,離婚/結束年齡,first
2196,nan,D 交往、婚姻與配偶資訊,0.8,False,離婚年齡,first
2197,nan,D 交往、婚姻與配偶資訊,0.84,False,離婚/結束年齡,first
2198,nan,D 交往、婚姻與配偶資訊,0.88,False,配偶/喪偶,first
2199,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶/喪偶,first
2200,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶/喪偶開始年齡,first
2201,nan,D 交往、婚姻與配偶資訊,0.95,False,喪偶,first
2202,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶/喪偶,first
2203,nan,D 交往、婚姻與配偶資訊,0.8,False,配偶/喪偶,first
2204,nan,D 交往、婚姻與配偶資訊,0.9,False,喪偶/配偶年齡,first
2205,nan,D 交往、婚姻與配偶資訊,0.8,False,婚姻/喪偶/結束年齡,first
2206,nan,D 交往、婚姻與配偶資訊,0.86,False,喪偶/配偶/開始年齡,first
2207,nan,D 交往、婚姻與配偶資訊,0.85,False,喪偶/配偶,first
2208,nan,D 交往、婚姻與配偶資訊,0.88,False,喪偶/開始年齡,first
2209,nan,D 交往、婚姻與配偶資訊,0.82,False,喪偶/配偶年齡,first
2210,nan,G 子女,0.9,False,生育/子女,first
2211,nan,G 子女,0.85,False,子女,first
2212,nan,G 子女,0.8,False,子女/生育,first
2213,nan,G 子女,0.9,False,子女,first
2214,nan,G 子女,0.85,False,子女,first
2215,nan,G 子女,0.92,False,子女,first
2216,nan,G 子女,0.86,False,子女/生育,first
2217,nan,G 子女,0.8,False,子女/生育,first
2218,nan,G 子女,0.85,False,子女,first
2219,nan,G 子女,0.85,False,子女/生育,first
2220,nan,G 子女,0.9,False,生育/子女,first
2221,nan,G 子女,0.8,False,子女,first
2222,nan,G 子女,0.86,False,生育/子女/首胎年齡,first
2223,nan,G 子女,0.85,False,子女,first
2224,nan,G 子女,0.85,False,子女,first
2225,nan,G 子女,0.86,False,子女/生育,first
2226,nan,G 子女,0.85,False,子女,first
2227,nan,G 子女,0.85,False,子女/生育,first
2228,nan,G 子女,0.88,False,子女,first
2229,nan,G 子女,0.78,False,子女/生育,first
2230,nan,G 子女,0.82,False,子女,first
2231,nan,G 子女,0.82,False,子女/生育年齡,first
2232,nan,G 子女,0.85,False,子女,first
2233,nan,G 子女,0.78,False,子女,first
2234,nan,G 子女,0.9,False,子女,first
2235,nan,G 子女,0.9,False,子女,first
2236,nan,G 子女,0.86,False,子女,first
2237,nan,G 子女,0.88,False,子女,first
2238,nan,G 子女,0.86,False,子女,first
2239,nan,G 子女,0.9,False,子女,first
2240,nan,C 工作,0.92,False,工作/開始年齡,first
2241,nan,C 工作,0.85,False,工作/結束年齡,first
2242,nan,C 工作,0.9,False,工作開始年齡,first
2243,nan,C 工作,0.85,False,工作-結束年齡,first
2244,nan,C 工作,0.85,False,工作,first
2245,nan,E 退休,0.9,False,題目版本為「工作三-結束年齡」，語意為詢問何時結束工作/停止工作（即何時退休或離職結束職業生涯），屬於退休/退職時間類別，應歸入 E 退休。,"second(A 基本資料,C 工作,E 退休)"
2246,nan,C 工作,0.87,False,工作開始年齡,first
2247,nan,C 工作,0.85,False,工作/結束年齡,first
2248,nan,C 工作,0.85,False,工作開始年齡,first
2249,nan,E 退休,0.78,False,退休年齡,first
2250,nan,C 工作,0.85,False,開始工作年齡,first
2251,nan,C 工作,0.75,False,工作結束年齡,first
2252,nan,C 工作,0.85,False,開始工作年齡,first
2253,nan,E 退休,0.85,False,退休年齡,first
2254,nan,C 工作,0.92,False,開始工作年齡,first
2255,nan,C 工作,0.78,False,工作,first
2256,nan,C 工作,0.85,False,工作開始年齡,first
2257,nan,C 工作,0.78,False,工作,first
2258,nan,C 工作,0.85,False,工作/開始年齡,first
2259,nan,C 工作,0.8,False,工作/結束年齡,first
2260,nan,C 工作,0.92,False,開始工作年齡,first
2261,nan,E 退休,0.82,False,結束工作年齡,first
2262,nan,C 工作,0.9,False,工作,first
2263,nan,E 退休,0.8,False,題目版本標題為「工作十二-結束年齡」，意指何時結束工作（停止工作年齡），屬於詢問退職/退職時間的範疇，應歸入退休主題。,"second(A 基本資料,C 工作,E 退休)"
2264,nan,C 工作,0.85,False,工作開始年齡,first
2265,nan,C 工作,0.75,False,工作/結束年齡,first
2266,nan,C 工作,0.94,False,開始工作年齡,first
2267,nan,C 工作,0.78,False,工作/結束年齡,first
2268,nan,C 工作,0.85,False,工作開始年齡,first
2269,nan,C 工作,0.86,False,工作/結束年齡,first
2270,nan,D 交往、婚姻與配偶資訊,0.92,False,配偶工作,first
2271,nan,C 工作,0.85,False,工作/結束年齡,first
2272,nan,C 工作,0.85,False,工作,first
2273,nan,E 退休,0.82,False,退休年齡,first
2274,nan,C 工作,0.85,False,工作開始年齡,first
2275,nan,C 工作,0.8,False,題目標示為「工作三-結束年齡」，語意為某一工作結束時的年齡（離職/結束職務），屬於工作歷程/就業狀態資訊，應歸類為工作（C）。雖有可能指退休年齡，但原始標示以「,"second(A 基本資料,C 工作,E 退休)"
2276,nan,C 工作,0.85,False,工作/開始年齡,first
2277,nan,C 工作,0.8,False,工作/結束年齡,first
2278,nan,C 工作,0.88,False,開始工作年齡,first
2279,nan,E 退休,0.85,False,退休,first
2280,nan,C 工作,0.9,False,工作/開始年齡,first
2281,nan,E 退休,0.8,False,退休年齡,first
2282,nan,C 工作,0.85,False,工作開始年齡,first
2283,nan,C 工作,0.9,False,題目版本標示為「工作七-結束年齡」，明確與工作/就業相關（詢問結束工作年齡），屬於工作主題，應分到 C 工作。,"second(A 基本資料,C 工作,B 教育)"
2284,nan,C 工作,0.88,False,工作開始年齡,first
2285,nan,C 工作,0.86,False,工作結束年齡,first
2286,nan,C 工作,0.9,False,工作開始年齡,first
2287,nan,C 工作,0.85,False,工作結束年齡,first
2288,nan,C 工作,0.88,False,工作開始年齡,first
2289,nan,C 工作,0.82,False,工作/結束年齡,first
2290,nan,C 工作,0.85,False,工作/開始年齡,first
2291,nan,C 工作,0.85,False,工作/結束年齡,first
2292,nan,C 工作,0.92,False,工作開始年齡,first
2293,nan,C 工作,0.8,False,停止工作年齡,first
2294,nan,C 工作,0.88,False,工作/開始年齡,first
2295,nan,C 工作,0.8,False,工作/結束年齡,first
2296,nan,C 工作,0.85,False,開始工作年齡,first
2297,nan,C 工作,0.9,False,題目版本標題包含「工作十四-結束年齡」，明確詢問與結束工作相關的年齡，屬於就業/工作狀況範疇，應分類為工作 (C)。,"second(A 基本資料,C 工作,B 教育)"
2298,nan,C 工作,0.93,False,工作開始年齡,first
2299,nan,C 工作,0.8,False,工作/結束年齡,first
2300,nan,B 教育,0.95,False,教育/開始年齡,first
2301,nan,B 教育,0.9,False,就學結束年齡,first
2302,nan,B 教育,0.9,False,求學開始年齡,first
2303,nan,B 教育,0.9,False,教育/就學結束年齡,first
2304,nan,B 教育,0.92,False,就學開始年齡,first
2305,nan,B 教育,0.92,False,就學結束年齡,first
2306,nan,B 教育,0.85,False,就學開始年齡,first
